,Date,Open,High,Low,Close,Adj Close,Volume,downloadedDate,RVT,positivePartscr,negativePartscr,fearPartscr,findownPartscr,finupPartscr,finhypePartscr,finvolatilePartscr,certaintyPartscr,uncertaintyPartscr
78,2019-12-19,109.54499816894531,109.66999816894531,109.21499633789062,109.5510025024414,109.5510025024414,0,2019-12-19,0.0022,0.0102,0.0276,0.0022,0.0189,0.0326,0.0254,0.0073,0.0182,0.0189
79,2019-12-20,109.39099884033203,109.48999786376953,109.25900268554688,109.38300323486328,109.38300323486328,0,2019-12-20,0.0033,0.0051,0.0148,0.0016,0.0293,0.0166,0.0096,0.0318,0.0047,0.0082
80,2019-12-23,109.49299621582031,109.49299621582031,109.33799743652344,109.4990005493164,109.4990005493164,0,2019-12-23,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,2019-12-24,109.38300323486328,109.4280014038086,109.322998046875,109.38200378417969,109.38200378417969,0,2019-12-24,0.0026,0.0103,0.0316,0.0024,0.0216,0.0279,0.0246,0.0194,0.0173,0.0155
82,2019-12-25,109.37999725341797,109.78199768066406,109.30999755859375,109.38300323486328,109.38300323486328,0,2019-12-25,0.002,0.0145,0.041,0.0,0.0082,0.0674,0.052,0.0,0.0292,0.0373
83,2019-12-26,109.37300109863281,109.68199920654297,109.36699676513672,109.36900329589844,109.36900329589844,0,2019-12-26,0.0005,0.0343,0.0514,0.0171,0.0514,0.0343,0.0,0.0343,0.0,0.0
84,2019-12-27,109.53800201416016,109.58599853515625,109.4260025024414,109.54199981689453,109.54199981689453,0,2019-12-27,0.0023,0.0022,0.0378,0.0006,0.0234,0.0322,0.0411,0.0189,0.0222,0.0195
85,2019-12-30,109.43800354003906,109.43800354003906,108.77300262451172,109.4280014038086,109.4280014038086,0,2019-12-30,0.001,0.0159,0.0053,0.0018,0.0,0.0566,0.0336,0.0018,0.0,0.0141
86,2019-12-31,108.86799621582031,108.86799621582031,108.46900177001953,108.87300109863281,108.87300109863281,0,2019-12-31,0.0016,0.02,0.03,0.0,0.033,0.025,0.005,0.025,0.001,0.009
87,2020-01-01,108.68000030517578,111.41000366210938,108.62999725341797,108.68099975585938,108.68099975585938,0,2020-01-01,0.0022,0.0039,0.0231,0.0035,0.0332,0.0079,0.0288,0.0327,0.0183,0.0162
88,2020-01-02,108.71399688720703,108.86000061035156,108.22100067138672,108.71299743652344,108.71299743652344,0,2020-01-02,0.0008,0.006,0.0,0.0,0.0238,0.0595,0.0119,0.0,0.0,0.0178
89,2020-01-03,108.54000091552734,108.5510025024414,107.91500091552734,108.54299926757812,108.54299926757812,0,2020-01-03,0.0018,0.0031,0.0462,0.0,0.0308,0.0154,0.0385,0.0308,0.0385,0.0277
90,2020-01-06,107.9990005493164,108.41000366210938,107.9219970703125,107.96399688720703,107.96399688720703,0,2020-01-06,0.0007,0.0,0.0294,0.0,0.0147,0.0294,0.0,0.0147,0.0,0.0
91,2020-01-07,108.41100311279297,108.61699676513672,108.26100158691406,108.40599822998047,108.40599822998047,0,2020-01-07,0.0039,0.0088,0.031,0.0013,0.0388,0.0208,0.0265,0.0218,0.0148,0.026
92,2020-01-08,107.97799682617188,109.08899688720703,107.65699768066406,108.01599884033203,108.01599884033203,0,2020-01-08,0.0028,0.0141,0.0263,0.0006,0.0283,0.0185,0.0309,0.0121,0.0231,0.013
93,2020-01-09,109.04900360107422,109.57599639892578,109.04900360107422,109.03099822998047,109.03099822998047,0,2020-01-09,0.0042,0.0121,0.031,0.0089,0.0348,0.0388,0.0165,0.0259,0.0078,0.0182
94,2020-01-10,109.4990005493164,109.67500305175781,109.45600128173828,109.50700378417969,109.50700378417969,0,2020-01-10,0.0024,0.0061,0.0186,0.0056,0.0173,0.0567,0.0095,0.0104,0.0039,0.0069
95,2020-01-13,109.53399658203125,109.93499755859375,109.53199768066406,109.56600189208984,109.56600189208984,0,2020-01-13,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,2020-01-14,110.0,110.1709976196289,109.89099884033203,109.99199676513672,109.99199676513672,0,2020-01-14,0.0037,0.0282,0.034,0.0039,0.0166,0.0685,0.0182,0.0356,0.0008,0.0309
97,2020-01-15,109.8740005493164,109.99600219726562,109.79199981689453,109.85399627685547,109.85399627685547,0,2020-01-15,0.0049,0.0254,0.0124,0.0,0.0132,0.0481,0.0406,0.016,0.0067,0.0326
98,2020-01-16,109.8759994506836,110.16999816894531,109.8759994506836,109.88300323486328,109.88300323486328,0,2020-01-16,0.0015,0.0197,0.0671,0.002,0.0493,0.0375,0.003,0.0079,0.0,0.004
99,2020-01-17,110.16899871826172,110.2750015258789,110.05799865722656,110.17500305175781,110.17500305175781,0,2020-01-17,0.002,0.0276,0.0094,0.0006,0.0112,0.05,0.0018,0.0059,0.0018,0.0076
100,2020-01-20,110.19499969482422,110.21299743652344,110.11399841308594,110.18000030517578,110.18000030517578,0,2020-01-20,0.0004,0.0521,0.0208,0.0,0.0104,0.0833,0.0,0.0208,0.0,0.0
101,2020-01-21,110.17900085449219,110.21800231933594,109.86199951171875,110.1729965209961,110.1729965209961,0,2020-01-21,0.0038,0.0107,0.0216,0.0025,0.0107,0.0399,0.0239,0.0171,0.0182,0.0182
102,2020-01-22,109.91899871826172,110.0770034790039,109.83699798583984,109.90799713134766,109.90799713134766,0,2020-01-22,0.0062,0.014,0.0325,0.0005,0.0317,0.0369,0.0149,0.0106,0.0047,0.0235
103,2020-01-23,109.73600006103516,109.75,109.26899719238281,109.72799682617188,109.72799682617188,0,2020-01-23,0.0036,0.0062,0.0165,0.0045,0.0185,0.0311,0.0095,0.0258,0.0025,0.0126
104,2020-01-24,109.56500244140625,109.64600372314453,109.30500030517578,109.552001953125,109.552001953125,0,2020-01-24,0.0013,0.0037,0.0217,0.0,0.0277,0.018,0.0217,0.0389,0.0093,0.0221
105,2020-01-27,108.81400299072266,109.13200378417969,108.81400299072266,108.802001953125,108.802001953125,0,2020-01-27,0.0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0162,0.0,0.0
106,2020-01-28,108.92900085449219,109.18800354003906,108.76200103759766,108.91999816894531,108.91999816894531,0,2020-01-28,0.0025,0.0017,0.0335,0.0009,0.042,0.0051,0.0009,0.0103,0.0,0.0043
107,2020-01-29,109.12999725341797,109.22599792480469,108.99400329589844,109.13200378417969,109.13200378417969,0,2020-01-29,0.0039,0.0147,0.0251,0.0021,0.0302,0.0405,0.0223,0.01,0.0077,0.0209
108,2020-01-30,108.99600219726562,109.03800201416016,108.65699768066406,108.98699951171875,108.98699951171875,0,2020-01-30,0.0016,0.0359,0.0381,0.0007,0.033,0.0438,0.0201,0.0007,0.0,0.0258
